X,CH1,CH2,CH3,Start,Increment
1111,1.78E+00,1.85E+01,1.85E+01,,
1112,1.72E+00,1.84E+01,1.84E+01,,
1113,1.78E+00,1.87E+01,1.86E+01,,
1114,1.72E+00,1.85E+01,1.85E+01,,
1115,1.78E+00,1.87E+01,1.87E+01,,
1116,1.76E+00,1.86E+01,1.87E+01,,
1117,1.74E+00,1.87E+01,1.85E+01,,
1118,1.74E+00,1.86E+01,1.85E+01,,
1119,1.78E+00,1.88E+01,1.86E+01,,
1120,1.74E+00,1.86E+01,1.86E+01,,
1121,1.78E+00,1.88E+01,1.84E+01,,
1122,1.68E+00,1.72E+01,1.74E+01,,
1123,1.84E+00,1.96E+01,1.91E+01,,
1124,1.72E+00,1.84E+01,1.84E+01,,
1125,1.80E+00,1.89E+01,1.81E+01,,
1126,1.74E+00,1.87E+01,1.82E+01,,
1127,1.80E+00,1.85E+01,1.83E+01,,
1128,1.74E+00,1.86E+01,1.82E+01,,
1129,1.78E+00,1.87E+01,1.84E+01,,
1130,1.76E+00,1.86E+01,1.83E+01,,
1131,1.72E+00,1.88E+01,1.85E+01,,
1132,1.78E+00,1.86E+01,1.85E+01,,
1133,1.72E+00,1.88E+01,1.83E+01,,
1134,1.76E+00,1.87E+01,1.83E+01,,
1135,1.74E+00,1.86E+01,1.84E+01,,
1136,1.74E+00,1.87E+01,1.84E+01,,
1137,1.78E+00,1.85E+01,1.82E+01,,
1138,1.78E+00,1.87E+01,1.82E+01,,
1139,1.72E+00,1.85E+01,1.83E+01,,
1140,1.74E+00,1.87E+01,1.83E+01,,
1141,1.80E+00,1.85E+01,1.82E+01,,
1142,1.74E+00,1.86E+01,1.82E+01,,
1143,1.76E+00,1.85E+01,1.84E+01,,
1144,1.76E+00,1.87E+01,1.83E+01,,
1145,1.72E+00,1.85E+01,1.82E+01,,
1146,1.72E+00,1.85E+01,1.83E+01,,
1147,1.78E+00,1.86E+01,1.82E+01,,
1148,1.72E+00,1.86E+01,1.83E+01,,
1149,1.80E+00,1.85E+01,1.81E+01,,
1150,1.76E+00,1.86E+01,1.81E+01,,
1151,1.72E+00,1.85E+01,1.83E+01,,
1152,1.76E+00,1.85E+01,1.82E+01,,
1153,1.72E+00,1.84E+01,1.81E+01,,
1154,1.76E+00,1.85E+01,1.82E+01,,
1155,1.72E+00,1.86E+01,1.81E+01,,
1156,1.76E+00,1.85E+01,1.82E+01,,
1157,1.72E+00,1.84E+01,1.81E+01,,
1158,1.76E+00,1.85E+01,1.81E+01,,
1159,1.72E+00,1.84E+01,1.82E+01,,
1160,1.76E+00,1.84E+01,1.81E+01,,
1161,1.72E+00,1.85E+01,1.82E+01,,
1162,1.76E+00,1.83E+01,1.82E+01,,
1163,1.72E+00,1.85E+01,1.81E+01,,
1164,2.14E+00,2.04E+01,2.01E+01,,
1165,1.12E+00,1.53E+01,1.50E+01,,
1166,1.60E+00,2.04E+01,2.01E+01,,
1167,2.16E+00,1.72E+01,1.50E+01,,
1168,1.78E+00,1.80E+01,1.80E+01,,
1169,1.72E+00,1.87E+01,1.88E+01,,
1170,1.76E+00,1.85E+01,1.86E+01,,
1171,1.72E+00,1.83E+01,1.84E+01,,
1172,1.76E+00,1.85E+01,1.85E+01,,
1173,1.72E+00,1.83E+01,1.84E+01,,
1174,1.76E+00,1.84E+01,1.85E+01,,
1175,1.72E+00,1.82E+01,1.84E+01,,
1176,1.76E+00,1.82E+01,1.86E+01,,
1177,1.72E+00,1.83E+01,1.85E+01,,
1178,1.76E+00,1.83E+01,1.85E+01,,
1179,1.72E+00,1.82E+01,1.86E+01,,
1180,1.76E+00,1.83E+01,1.85E+01,,
1181,1.72E+00,1.81E+01,1.87E+01,,
1182,8.20E-01,2.04E+01,1.50E+01,,
1183,2.40E+00,1.53E+01,2.01E+01,,
1184,1.68E+00,1.98E+01,2.01E+01,,
1185,1.86E+00,1.77E+01,1.82E+01,,
1186,1.76E+00,1.87E+01,1.93E+01,,
1187,1.72E+00,1.81E+01,1.68E+01,,
1188,1.82E+00,1.76E+01,1.63E+01,,
1189,1.68E+00,1.90E+01,2.01E+01,,
1190,1.80E+00,1.82E+01,1.88E+01,,
1191,1.72E+00,1.85E+01,1.83E+01,,
1192,1.78E+00,1.84E+01,1.84E+01,,
1193,1.72E+00,1.85E+01,1.85E+01,,
1194,1.76E+00,1.85E+01,1.85E+01,,
1195,1.72E+00,1.86E+01,1.86E+01,,
1196,1.74E+00,1.85E+01,1.85E+01,,
1197,1.78E+00,1.87E+01,1.86E+01,,
1198,1.76E+00,1.86E+01,1.87E+01,,
1199,1.72E+00,1.88E+01,1.85E+01,,
